Port Name,Year,Month,total_crossings,State,Point,PortCode,total_crossings_normalized
Alcan,1996,January,2020,Alaska,-141.001444 62.614961,3104,0.0003937497490332664
Alcan,1996,February,1800,Alaska,-141.001444 62.614961,3104,0.0003508661129999403
Alcan,1996,March,2358,Alaska,-141.001444 62.614961,3104,0.0004596346080299218
Alcan,1996,April,4601,Alaska,-141.001444 62.614961,3104,0.0008968527699515142
Alcan,1996,May,10536,Alaska,-141.001444 62.614961,3104,0.0020537363147596507
Alcan,1996,June,33348,Alaska,-141.001444 62.614961,3104,0.0065003795201788945
Alcan,1996,July,39560,Alaska,-141.001444 62.614961,3104,0.007711257461265355
Alcan,1996,August,30454,Alaska,-141.001444 62.614961,3104,0.005936264780722324
Alcan,1996,September,13237,Alaska,-141.001444 62.614961,3104,0.0025802304098778944
Alcan,1996,October,2879,Alaska,-141.001444 62.614961,3104,0.0005611908551815712
Alcan,1996,November,2059,Alaska,-141.001444 62.614961,3104,0.0004013518481482651
Alcan,1996,December,1531,Alaska,-141.001444 62.614961,3104,0.0002984311216682826
Alcan,1997,January,1601,Alaska,-141.001444 62.614961,3104,0.0003120759149516136
Alcan,1997,February,1795,Alaska,-141.001444 62.614961,3104,0.0003498914849082738
Alcan,1997,March,2963,Alaska,-141.001444 62.614961,3104,0.0005775646071215684
Alcan,1997,April,4634,Alaska,-141.001444 62.614961,3104,0.000903285315356513
Alcan,1997,May,10583,Alaska,-141.001444 62.614961,3104,0.002062897818821316
Alcan,1997,June,32249,Alaska,-141.001444 62.614961,3104,0.006286156265630598
Alcan,1997,July,39337,Alaska,-141.001444 62.614961,3104,0.007667789048377029
Alcan,1997,August,25987,Alaska,-141.001444 62.614961,3104,0.005065532043627472
Alcan,1997,September,10781,Alaska,-141.001444 62.614961,3104,0.0021014930912513093
Alcan,1997,October,4841,Alaska,-141.001444 62.614961,3104,0.0009436349183515062
Alcan,1997,November,2314,Alaska,-141.001444 62.614961,3104,0.0004510578808232566
Alcan,1997,December,1862,Alaska,-141.001444 62.614961,3104,0.00036295150133660496
Alcan,1998,January,1403,Alaska,-141.001444 62.614961,3104,0.00027348064252162015
Alcan,1998,February,2068,Alaska,-141.001444 62.614961,3104,0.0004031061787132648
Alcan,1998,March,2816,Alaska,-141.001444 62.614961,3104,0.0005489105412265733
Alcan,1998,April,6564,Alaska,-141.001444 62.614961,3104,0.0012794917587397824
Alcan,1998,May,10450,Alaska,-141.001444 62.614961,3104,0.0020369727115829867
Alcan,1998,June,35166,Alaska,-141.001444 62.614961,3104,0.0068547542943088345
Alcan,1998,July,69889,Alaska,-141.001444 62.614961,3104,0.013623156539696016
Alcan,1998,August,32879,Alaska,-141.001444 62.614961,3104,0.006408959405180577
Alcan,1998,September,13940,Alaska,-141.001444 62.614961,3104,0.0027172631195662047
Alcan,1998,October,3822,Alaska,-141.001444 62.614961,3104,0.0007450057132698733
Alcan,1998,November,2800,Alaska,-141.001444 62.614961,3104,0.0005457917313332405
Alcan,1998,December,2087,Alaska,-141.001444 62.614961,3104,0.0004068097654615975
Alcan,1999,January,2017,Alaska,-141.001444 62.614961,3104,0.0003931649721782665
Alcan,1999,February,1809,Alaska,-141.001444 62.614961,3104,0.00035262044356494004
Alcan,1999,March,3208,Alaska,-141.001444 62.614961,3104,0.000625321383613227
Alcan,1999,April,4737,Alaska,-141.001444 62.614961,3104,0.000923362654044843
Alcan,1999,May,11506,Alaska,-141.001444 62.614961,3104,0.002242814164542952
Alcan,1999,June,37247,Alaska,-141.001444 62.614961,3104,0.007260394506060432
Alcan,1999,July,41690,Alaska,-141.001444 62.614961,3104,0.008126449028315285
Alcan,1999,August,29979,Alaska,-141.001444 62.614961,3104,0.005843675112014006
Alcan,1999,September,13132,Alaska,-141.001444 62.614961,3104,0.002559763219952898
Alcan,1999,October,3921,Alaska,-141.001444 62.614961,3104,0.00076430334948487
Alcan,1999,November,2757,Alaska,-141.001444 62.614961,3104,0.0005374099297449086
Alcan,1999,December,2232,Alaska,-141.001444 62.614961,3104,0.000435073980119926
Alcan,2000,January,1920,Alaska,-141.001444 62.614961,3104,0.00037425718719993634
Alcan,2000,February,0,Alaska,-141.001444 62.614961,3104,0.0
Alcan,2000,March,4292,Alaska,-141.001444 62.614961,3104,0.0008366207538865244
Alcan,2000,April,4963,Alaska,-141.001444 62.614961,3104,0.0009674158437881688
Alcan,2000,May,10628,Alaska,-141.001444 62.614961,3104,0.0020716694716463144
Alcan,2000,June,37255,Alaska,-141.001444 62.614961,3104,0.0072619539110070986
Alcan,2000,July,37507,Alaska,-141.001444 62.614961,3104,0.00731107516682709
Alcan,2000,August,27079,Alaska,-141.001444 62.614961,3104,0.005278390818847436
Alcan,2000,September,12071,Alaska,-141.001444 62.614961,3104,0.0023529471389012666
Alcan,2000,October,3306,Alaska,-141.001444 62.614961,3104,0.0006444240942098904
Alcan,2000,November,2514,Alaska,-141.001444 62.614961,3104,0.0004900430044899167
Alcan,2000,December,2021,Alaska,-141.001444 62.614961,3104,0.0003939446746515997
Alcan,2001,January,2071,Alaska,-141.001444 62.614961,3104,0.00040369095556826466
Alcan,2001,February,2141,Alaska,-141.001444 62.614961,3104,0.0004173357488515957
Alcan,2001,March,2964,Alaska,-141.001444 62.614961,3104,0.0005777595327399017
Alcan,2001,April,5210,Alaska,-141.001444 62.614961,3104,0.001015562471516494
Alcan,2001,May,12341,Alaska,-141.001444 62.614961,3104,0.0024055770558512575
Alcan,2001,June,31038,Alaska,-141.001444 62.614961,3104,0.006050101341828971
Alcan,2001,July,31385,Alaska,-141.001444 62.614961,3104,0.006117740531390626
Alcan,2001,August,24537,Alaska,-141.001444 62.614961,3104,0.0047828898970441866
Alcan,2001,September,10493,Alaska,-141.001444 62.614961,3104,0.002045354513171319
Alcan,2001,October,4216,Alaska,-141.001444 62.614961,3104,0.0008218064068931936
Alcan,2001,November,2685,Alaska,-141.001444 62.614961,3104,0.000523375285224911
Alcan,2001,December,1755,Alaska,-141.001444 62.614961,3104,0.0003420944601749418
Alcan,2002,January,2080,Alaska,-141.001444 62.614961,3104,0.00040544528613326437
Alcan,2002,February,2206,Alaska,-141.001444 62.614961,3104,0.0004300059140432602
Alcan,2002,March,2950,Alaska,-141.001444 62.614961,3104,0.0005750305740832355
Alcan,2002,April,4335,Alaska,-141.001444 62.614961,3104,0.0008450025554748563
Alcan,2002,May,10141,Alaska,-141.001444 62.614961,3104,0.001976740695517997
Alcan,2002,June,28262,Alaska,-141.001444 62.614961,3104,0.00550898782533573
Alcan,2002,July,43662,Alaska,-141.001444 62.614961,3104,0.008510842347668553
Alcan,2002,August,22651,Alaska,-141.001444 62.614961,3104,0.004415260180867582
Alcan,2002,September,10545,Alaska,-141.001444 62.614961,3104,0.0020554906453246506
Alcan,2002,October,3446,Alaska,-141.001444 62.614961,3104,0.0006717136807765524
Alcan,2002,November,2345,Alaska,-141.001444 62.614961,3104,0.00045710057499158895
Alcan,2002,December,2040,Alaska,-141.001444 62.614961,3104,0.00039764826139993236
Alcan,2003,January,2332,Alaska,-141.001444 62.614961,3104,0.00045456654195325603
Alcan,2003,February,2542,Alaska,-141.001444 62.614961,3104,0.000495500921803249
Alcan,2003,March,3040,Alaska,-141.001444 62.614961,3104,0.0005925738797332325
Alcan,2003,April,5244,Alaska,-141.001444 62.614961,3104,0.001022189942539826
Alcan,2003,May,10271,Alaska,-141.001444 62.614961,3104,0.0020020810259013264
Alcan,2003,June,26685,Alaska,-141.001444 62.614961,3104,0.005201590125224116
Alcan,2003,July,28660,Alaska,-141.001444 62.614961,3104,0.005586568221432383
Alcan,2003,August,24267,Alaska,-141.001444 62.614961,3104,0.004730259980094196
Alcan,2003,September,11254,Alaska,-141.001444 62.614961,3104,0.0021936929087229603
Alcan,2003,October,4206,Alaska,-141.001444 62.614961,3104,0.0008198571507098606
Alcan,2003,November,2981,Alaska,-141.001444 62.614961,3104,0.0005810732682515679
Alcan,2003,December,2012,Alaska,-141.001444 62.614961,3104,0.0003921903440866
Alcan,2004,January,2272,Alaska,-141.001444 62.614961,3104,0.000442871004853258
Alcan,2004,February,2476,Alaska,-141.001444 62.614961,3104,0.00048263583099325124
Alcan,2004,March,3391,Alaska,-141.001444 62.614961,3104,0.000660992771768221
Alcan,2004,April,5138,Alaska,-141.001444 62.614961,3104,0.0010015278269964963
Alcan,2004,May,12376,Alaska,-141.001444 62.614961,3104,0.002412399452492923
Alcan,2004,June,27918,Alaska,-141.001444 62.614961,3104,0.0054419334126290745
Alcan,2004,July,29222,Alaska,-141.001444 62.614961,3104,0.005696116418935698
Alcan,2004,August,22798,Alaska,-141.001444 62.614961,3104,0.004443914246762578
Alcan,2004,September,8615,Alaska,-141.001444 62.614961,3104,0.001679284201941381
Alcan,2004,October,3650,Alaska,-141.001444 62.614961,3104,0.0007114785069165457
Alcan,2004,November,2549,Alaska,-141.001444 62.614961,3104,0.0004968654011315821
Alcan,2004,December,1730,Alaska,-141.001444 62.614961,3104,0.0003372213197166093
Alcan,2005,January,1674,Alaska,-141.001444 62.614961,3104,0.0003263054850899445
Alcan,2005,February,1802,Alaska,-141.001444 62.614961,3104,0.0003512559642366069
Alcan,2005,March,2861,Alaska,-141.001444 62.614961,3104,0.0005576821940515718
Alcan,2005,April,4644,Alaska,-141.001444 62.614961,3104,0.000905234571539846
Alcan,2005,May,12102,Alaska,-141.001444 62.614961,3104,0.0023589898330695987
Alcan,2005,June,27188,Alaska,-141.001444 62.614961,3104,0.005299637711245766
Alcan,2005,July,32484,Alaska,-141.001444 62.614961,3104,0.006331963785938923
Alcan,2005,August,22579,Alaska,-141.001444 62.614961,3104,0.004401225536347585
Alcan,2005,September,10712,Alaska,-141.001444 62.614961,3104,0.0020880432235863117
Alcan,2005,October,3285,Alaska,-141.001444 62.614961,3104,0.0006403306562248911
Alcan,2005,November,2386,Alaska,-141.001444 62.614961,3104,0.00046509252534325426
Alcan,2005,December,1643,Alaska,-141.001444 62.614961,3104,0.0003202627909216122
Alcan,2006,January,1609,Alaska,-141.001444 62.614961,3104,0.00031363531989828
Alcan,2006,February,1769,Alaska,-141.001444 62.614961,3104,0.00034482341883160803
Alcan,2006,March,3249,Alaska,-141.001444 62.614961,3104,0.0006333133339648923
Alcan,2006,April,4503,Alaska,-141.001444 62.614961,3104,0.0008777500593548507
Alcan,2006,May,11403,Alaska,-141.001444 62.614961,3104,0.002222736825854622
Alcan,2006,June,25650,Alaska,-141.001444 62.614961,3104,0.00499984211024915
Alcan,2006,July,24116,Alaska,-141.001444 62.614961,3104,0.004700826211725867
Alcan,2006,August,19459,Alaska,-141.001444 62.614961,3104,0.0037930576071476883
Alcan,2006,September,9190,Alaska,-141.001444 62.614961,3104,0.0017913664324830287
Alcan,2006,October,3270,Alaska,-141.001444 62.614961,3104,0.0006374067719498916
Alcan,2006,November,2288,Alaska,-141.001444 62.614961,3104,0.0004459898147465908
Alcan,2006,December,1843,Alaska,-141.001444 62.614961,3104,0.00035924791458827223
Alcan,2007,January,2076,Alaska,-141.001444 62.614961,3104,0.00040466558365993117
Alcan,2007,February,1683,Alaska,-141.001444 62.614961,3104,0.0003280598156549442
Alcan,2007,March,2960,Alaska,-141.001444 62.614961,3104,0.0005769798302665685
Alcan,2007,April,4670,Alaska,-141.001444 62.614961,3104,0.0009103026376165119
Alcan,2007,May,12462,Alaska,-141.001444 62.614961,3104,0.002429163055669587
Alcan,2007,June,27724,Alaska,-141.001444 62.614961,3104,0.0054041178426724144
Alcan,2007,July,26745,Alaska,-141.001444 62.614961,3104,0.005213285662324114
Alcan,2007,August,20953,Alaska,-141.001444 62.614961,3104,0.004084276480937639
Alcan,2007,September,8010,Alaska,-141.001444 62.614961,3104,0.0015613542028497344
Alcan,2007,October,2987,Alaska,-141.001444 62.614961,3104,0.0005822428219615677
Alcan,2007,November,2842,Alaska,-141.001444 62.614961,3104,0.0005539786073032392
Alcan,2007,December,1811,Alaska,-141.001444 62.614961,3104,0.00035301029480160664
Alcan,2008,January,1505,Alaska,-141.001444 62.614961,3104,0.0002933630555916168
Alcan,2008,February,1822,Alaska,-141.001444 62.614961,3104,0.00035515447660327296
Alcan,2008,March,3071,Alaska,-141.001444 62.614961,3104,0.0005986165739015649
Alcan,2008,April,4415,Alaska,-141.001444 62.614961,3104,0.0008605966049415203
Alcan,2008,May,11291,Alaska,-141.001444 62.614961,3104,0.0022009051566012922
Alcan,2008,June,24561,Alaska,-141.001444 62.614961,3104,0.004787568111884186
Alcan,2008,July,22466,Alaska,-141.001444 62.614961,3104,0.004379198941475922
Alcan,2008,August,17474,Alaska,-141.001444 62.614961,3104,0.0034061302547560876
Alcan,2008,September,0,Alaska,-141.001444 62.614961,3104,0.0
Alcan,2008,October,3151,Alaska,-141.001444 62.614961,3104,0.0006142106233682289
Alcan,2008,November,1961,Alaska,-141.001444 62.614961,3104,0.00038224913755160165
Alcan,2008,December,1607,Alaska,-141.001444 62.614961,3104,0.0003132454686616134
Alcan,2009,January,1498,Alaska,-141.001444 62.614961,3104,0.0002919985762632837
Alcan,2009,February,1844,Alaska,-141.001444 62.614961,3104,0.00035944284020660554
Alcan,2009,March,3284,Alaska,-141.001444 62.614961,3104,0.0006401357306065578
Alcan,2009,April,4264,Alaska,-141.001444 62.614961,3104,0.000831162836573192
Alcan,2009,May,11672,Alaska,-141.001444 62.614961,3104,0.00227517181718628
Alcan,2009,June,22153,Alaska,-141.001444 62.614961,3104,0.004318187222937599
Alcan,2009,July,23399,Alaska,-141.001444 62.614961,3104,0.004561064543380891
Alcan,2009,August,17524,Alaska,-141.001444 62.614961,3104,0.0034158765356727522
Alcan,2009,September,7195,Alaska,-141.001444 62.614961,3104,0.0014024898239080948
Alcan,2009,October,3147,Alaska,-141.001444 62.614961,3104,0.0006134309208948957
Alcan,2009,November,2145,Alaska,-141.001444 62.614961,3104,0.0004181154513249289
Alcan,2009,December,1633,Alaska,-141.001444 62.614961,3104,0.0003183135347382792
Alcan,2010,January,1543,Alaska,-141.001444 62.614961,3104,0.0003007702290882822
Alcan,2010,February,1529,Alaska,-141.001444 62.614961,3104,0.000298041270431616
Alcan,2010,March,2862,Alaska,-141.001444 62.614961,3104,0.0005578771196699051
Alcan,2010,April,4809,Alaska,-141.001444 62.614961,3104,0.0009373972985648406
Alcan,2010,May,11565,Alaska,-141.001444 62.614961,3104,0.002254314776024617
Alcan,2010,June,22651,Alaska,-141.001444 62.614961,3104,0.004415260180867582
Alcan,2010,July,23366,Alaska,-141.001444 62.614961,3104,0.004554631997975892
Alcan,2010,August,18909,Alaska,-141.001444 62.614961,3104,0.0036858485170643733
Alcan,2010,September,6805,Alaska,-141.001444 62.614961,3104,0.0013264688327581078
Alcan,2010,October,3205,Alaska,-141.001444 62.614961,3104,0.0006247366067582271
Alcan,2010,November,1909,Alaska,-141.001444 62.614961,3104,0.00037211300539827
Alcan,2010,December,1700,Alaska,-141.001444 62.614961,3104,0.00033137355116661033
Alcan,2011,January,1573,Alaska,-141.001444 62.614961,3104,0.0003066179976382812
Alcan,2011,February,1891,Alaska,-141.001444 62.614961,3104,0.00036860434426827065
Alcan,2011,March,3308,Alaska,-141.001444 62.614961,3104,0.000644813945446557
Alcan,2011,April,4405,Alaska,-141.001444 62.614961,3104,0.0008586473487581873
Alcan,2011,May,10872,Alaska,-141.001444 62.614961,3104,0.0021192313225196395
Alcan,2011,June,21577,Alaska,-141.001444 62.614961,3104,0.004205910066777618
Alcan,2011,July,22825,Alaska,-141.001444 62.614961,3104,0.004449177238457577
Alcan,2011,August,18699,Alaska,-141.001444 62.614961,3104,0.00364491413721438
Alcan,2011,September,7122,Alaska,-141.001444 62.614961,3104,0.001388260253769764
Alcan,2011,October,2842,Alaska,-141.001444 62.614961,3104,0.0005539786073032392
Alcan,2011,November,1778,Alaska,-141.001444 62.614961,3104,0.00034657774939660774
Alcan,2011,December,1395,Alaska,-141.001444 62.614961,3104,0.00027192123757495374
Alcan,2012,January,1321,Alaska,-141.001444 62.614961,3104,0.00025749674181828954
Alcan,2012,February,1439,Alaska,-141.001444 62.614961,3104,0.00028049796478161896
Alcan,2012,March,3076,Alaska,-141.001444 62.614961,3104,0.0005995912019932314
Alcan,2012,April,3971,Alaska,-141.001444 62.614961,3104,0.0007740496304015351
Alcan,2012,May,10346,Alaska,-141.001444 62.614961,3104,0.002016700447276324
Alcan,2012,June,20945,Alaska,-141.001444 62.614961,3104,0.004082717075990973
Alcan,2012,July,23207,Alaska,-141.001444 62.614961,3104,0.004523638824660898
Alcan,2012,August,18637,Alaska,-141.001444 62.614961,3104,0.0036328287488777153
Alcan,2012,September,6971,Alaska,-141.001444 62.614961,3104,0.0013588264854014357
Alcan,2012,October,2859,Alaska,-141.001444 62.614961,3104,0.0005572923428149052
Alcan,2012,November,1793,Alaska,-141.001444 62.614961,3104,0.0003495016336716072
Alcan,2012,December,1262,Alaska,-141.001444 62.614961,3104,0.00024599613033662486
Alcan,2013,January,1275,Alaska,-141.001444 62.614961,3104,0.0002485301633749577
Alcan,2013,February,1469,Alaska,-141.001444 62.614961,3104,0.00028634573333161795
Alcan,2013,March,2670,Alaska,-141.001444 62.614961,3104,0.0005204514009499115
Alcan,2013,April,3916,Alaska,-141.001444 62.614961,3104,0.0007633287213932035
Alcan,2013,May,9572,Alaska,-141.001444 62.614961,3104,0.0018658280186863493
Alcan,2013,June,21464,Alaska,-141.001444 62.614961,3104,0.0041838834719059555
Alcan,2013,July,22527,Alaska,-141.001444 62.614961,3104,0.0043910894041942535
Alcan,2013,August,17471,Alaska,-141.001444 62.614961,3104,0.0034055454779010875
Alcan,2013,September,6887,Alaska,-141.001444 62.614961,3104,0.0013424527334614383
Alcan,2013,October,2589,Alaska,-141.001444 62.614961,3104,0.0005046624258649142
Alcan,2013,November,0,Alaska,-141.001444 62.614961,3104,0.0
Alcan,2013,December,1493,Alaska,-141.001444 62.614961,3104,0.0002910239481716172
Alcan,2014,January,1502,Alaska,-141.001444 62.614961,3104,0.0002927782787366169
Alcan,2014,February,1394,Alaska,-141.001444 62.614961,3104,0.00027172631195662044
Alcan,2014,March,2571,Alaska,-141.001444 62.614961,3104,0.0005011537647349148
Alcan,2014,April,4076,Alaska,-141.001444 62.614961,3104,0.0007945168203265315
Alcan,2014,May,9937,Alaska,-141.001444 62.614961,3104,0.001936975869378004
Alcan,2014,June,19247,Alaska,-141.001444 62.614961,3104,0.003751733376061029
Alcan,2014,July,20438,Alaska,-141.001444 62.614961,3104,0.003983889787495989
Alcan,2014,August,11285,Alaska,-141.001444 62.614961,3104,0.0021997356028912924
Alcan,2014,September,6144,Alaska,-141.001444 62.614961,3104,0.0011976229990397964
Alcan,2014,October,2698,Alaska,-141.001444 62.614961,3104,0.0005259093182632439
Alcan,2014,November,1908,Alaska,-141.001444 62.614961,3104,0.0003719180797799367
Alcan,2014,December,1608,Alaska,-141.001444 62.614961,3104,0.0003134403942799467
Alcan,2015,January,1411,Alaska,-141.001444 62.614961,3104,0.00027504004746828657
Alcan,2015,February,2201,Alaska,-141.001444 62.614961,3104,0.0004290312859515937
Alcan,2015,March,2974,Alaska,-141.001444 62.614961,3104,0.0005797087889232348
Alcan,2015,April,4995,Alaska,-141.001444 62.614961,3104,0.0009736534635748344
Alcan,2015,May,12259,Alaska,-141.001444 62.614961,3104,0.002389593155147927
Alcan,2015,June,21442,Alaska,-141.001444 62.614961,3104,0.0041795951083026224
Alcan,2015,July,23937,Alaska,-141.001444 62.614961,3104,0.0046659345260442065
Alcan,2015,August,15313,Alaska,-141.001444 62.614961,3104,0.002984895993537826
Alcan,2015,September,10201,Alaska,-141.001444 62.614961,3104,0.0019884362326179953
Alcan,2015,October,3718,Alaska,-141.001444 62.614961,3104,0.0007247334489632101
Alcan,2015,November,2680,Alaska,-141.001444 62.614961,3104,0.0005224006571332445
Alcan,2015,December,2342,Alaska,-141.001444 62.614961,3104,0.00045651579813658905
Alcan,2016,January,2226,Alaska,-141.001444 62.614961,3104,0.00043390442640992623
Alcan,2016,February,2345,Alaska,-141.001444 62.614961,3104,0.00045710057499158895
Alcan,2016,March,3903,Alaska,-141.001444 62.614961,3104,0.0007607946883548706
Alcan,2016,April,5993,Alaska,-141.001444 62.614961,3104,0.001168189230671468
Alcan,2016,May,13483,Alaska,-141.001444 62.614961,3104,0.0026281821119878866
Alcan,2016,June,28661,Alaska,-141.001444 62.614961,3104,0.005586763147050717
Alcan,2016,July,26571,Alaska,-141.001444 62.614961,3104,0.005179368604734119
Alcan,2016,August,18869,Alaska,-141.001444 62.614961,3104,0.0036780514923310413
Alcan,2016,September,9431,Alaska,-141.001444 62.614961,3104,0.001838343506501354
Alcan,2016,October,3931,Alaska,-141.001444 62.614961,3104,0.000766252605668203
Alcan,2016,November,2673,Alaska,-141.001444 62.614961,3104,0.0005210361778049114
Alcan,2016,December,1979,Alaska,-141.001444 62.614961,3104,0.0003857577986816011
Alcan,2017,January,1996,Alaska,-141.001444 62.614961,3104,0.00038907153419326715
Alcan,2017,February,1973,Alaska,-141.001444 62.614961,3104,0.00038458824497160127
Alcan,2017,March,3259,Alaska,-141.001444 62.614961,3104,0.0006352625901482253
Alcan,2017,April,5791,Alaska,-141.001444 62.614961,3104,0.0011288142557681414
Alcan,2017,May,13092,Alaska,-141.001444 62.614961,3104,0.002551966195219566
Alcan,2017,June,26214,Alaska,-141.001444 62.614961,3104,0.005109780158989131
Alcan,2017,July,27144,Alaska,-141.001444 62.614961,3104,0.0052910609840391
Alcan,2017,August,18727,Alaska,-141.001444 62.614961,3104,0.0036503720545277125
Alcan,2017,September,10836,Alaska,-141.001444 62.614961,3104,0.0021122140002596407
Alcan,2017,October,3865,Alaska,-141.001444 62.614961,3104,0.0007533875148582052
Alcan,2017,November,1948,Alaska,-141.001444 62.614961,3104,0.00037971510451326873
Alcan,2017,December,2218,Alaska,-141.001444 62.614961,3104,0.0004323450214632598
Alcan,2018,January,2091,Alaska,-141.001444 62.614961,3104,0.0004075894679349307
Alcan,2018,February,2115,Alaska,-141.001444 62.614961,3104,0.00041226768277492987
Alcan,2018,March,3279,Alaska,-141.001444 62.614961,3104,0.0006391611025148913
Alcan,2018,April,5175,Alaska,-141.001444 62.614961,3104,0.0010087400748748285
Alcan,2018,May,13302,Alaska,-141.001444 62.614961,3104,0.0025929005750695592
Alcan,2018,June,30956,Alaska,-141.001444 62.614961,3104,0.006034117441125641
Alcan,2018,July,34658,Alaska,-141.001444 62.614961,3104,0.006755732080195518
Alcan,2018,August,25899,Alaska,-141.001444 62.614961,3104,0.005048378589214141
Alcan,2018,September,10410,Alaska,-141.001444 62.614961,3104,0.002029175686849655
Alcan,2018,October,3646,Alaska,-141.001444 62.614961,3104,0.0007106988044432125
Alcan,2018,November,2506,Alaska,-141.001444 62.614961,3104,0.0004884835995432503
Alcan,2018,December,2132,Alaska,-141.001444 62.614961,3104,0.000415581418286596
Alcan,2019,January,1911,Alaska,-141.001444 62.614961,3104,0.00037250285663493663
Alcan,2019,February,2007,Alaska,-141.001444 62.614961,3104,0.00039121571599493347
Alcan,2019,March,3399,Alaska,-141.001444 62.614961,3104,0.0006625521767148874
Alcan,2019,April,5895,Alaska,-141.001444 62.614961,3104,0.0011490865200748045
Alcan,2019,May,13930,Alaska,-141.001444 62.614961,3104,0.0027153138633828717
Alcan,2019,June,29095,Alaska,-141.001444 62.614961,3104,0.0056713608654073685
Alcan,2019,July,26295,Alaska,-141.001444 62.614961,3104,0.0051255691340741285
Alcan,2019,August,23521,Alaska,-141.001444 62.614961,3104,0.004584845468817554
Alcan,2019,September,10728,Alaska,-141.001444 62.614961,3104,0.0020911620334796445
Alcan,2019,October,3847,Alaska,-141.001444 62.614961,3104,0.0007498788537282058
Alcan,2019,November,2449,Alaska,-141.001444 62.614961,3104,0.00047737283929825215
Alcan,2019,December,2194,Alaska,-141.001444 62.614961,3104,0.0004276668066232606
Alcan,2020,January,1350,Alaska,-141.001444 62.614961,3104,0.00026314958474995523
Alcan,2020,February,1414,Alaska,-141.001444 62.614961,3104,0.00027562482432328647
Alcan,2020,March,2384,Alaska,-141.001444 62.614961,3104,0.00046470267410658766
Alcan,2020,April,1129,Alaska,-141.001444 62.614961,3104,0.00022007102309829591
Alcan,2020,May,2936,Alaska,-141.001444 62.614961,3104,0.0005723016154265693
Alcan,2020,June,3719,Alaska,-141.001444 62.614961,3104,0.0007249283745815434
Alcan,2020,July,3574,Alaska,-141.001444 62.614961,3104,0.0006966641599232148
Alcan,2020,August,3011,Alaska,-141.001444 62.614961,3104,0.0005869210368015669
Alcan,2020,September,2324,Alaska,-141.001444 62.614961,3104,0.0004530071370065896
Alcan,2020,October,1731,Alaska,-141.001444 62.614961,3104,0.0003374162453349426
Alcan,2020,November,981,Alaska,-141.001444 62.614961,3104,0.00019122203158496748
Alcan,2020,December,678,Alaska,-141.001444 62.614961,3104,0.00013215956922997752
Alcan,2021,January,690,Alaska,-141.001444 62.614961,3104,0.00013449867664997714
Alcan,2021,February,699,Alaska,-141.001444 62.614961,3104,0.00013625300721497682
Alcan,2021,March,1190,Alaska,-141.001444 62.614961,3104,0.00023196148581662723
Alcan,2021,April,2436,Alaska,-141.001444 62.614961,3104,0.00047483880625991923
Alcan,2021,May,4529,Alaska,-141.001444 62.614961,3104,0.0008828181254315166
Alcan,2021,June,4095,Alaska,-141.001444 62.614961,3104,0.0007982204070748643
Alcan,2021,July,3724,Alaska,-141.001444 62.614961,3104,0.0007259030026732099
Alcan,2021,August,4471,Alaska,-141.001444 62.614961,3104,0.0008715124395681851
Alcan,2021,September,3405,Alaska,-141.001444 62.614961,3104,0.0006637217304248872
Alcan,2021,October,2113,Alaska,-141.001444 62.614961,3104,0.00041187783153826327
Alcan,2021,November,1148,Alaska,-141.001444 62.614961,3104,0.00022377460984662862
Alcan,2021,December,822,Alaska,-141.001444 62.614961,3104,0.00016022885826997275
Alcan,2022,January,710,Alaska,-141.001444 62.614961,3104,0.00013839718901664314
Alcan,2022,February,823,Alaska,-141.001444 62.614961,3104,0.00016042378388830605
Alcan,2022,March,1643,Alaska,-141.001444 62.614961,3104,0.0003202627909216122
Alcan,2022,April,3558,Alaska,-141.001444 62.614961,3104,0.0006935453500298821
Alcan,2022,May,8612,Alaska,-141.001444 62.614961,3104,0.001678699425086381
Alcan,2022,June,16228,Alaska,-141.001444 62.614961,3104,0.003163252934312795
Alcan,2022,July,15609,Alaska,-141.001444 62.614961,3104,0.0030425939765644826
Alcan,2022,August,10674,Alaska,-141.001444 62.614961,3104,0.0020806360500896463
Alcan,2022,September,4785,Alaska,-141.001444 62.614961,3104,0.0009327190837248413
Alcan,2022,October,2394,Alaska,-141.001444 62.614961,3104,0.0004666519302899206
Alcan,2022,November,1479,Alaska,-141.001444 62.614961,3104,0.00028829498951495096
Alcan,2022,December,1062,Alaska,-141.001444 62.614961,3104,0.0002070110066699648
Alcan,2023,January,1071,Alaska,-141.001444 62.614961,3104,0.0002087653372349645
Alcan,2023,February,1144,Alaska,-141.001444 62.614961,3104,0.0002229949073732954
Alcan,2023,March,2024,Alaska,-141.001444 62.614961,3104,0.0003945294515065996
Alcan,2023,April,3972,Alaska,-141.001444 62.614961,3104,0.0007742445560198684
Alcan,2023,May,11012,Alaska,-141.001444 62.614961,3104,0.0021465209090863017
Alcan,2023,June,19290,Alaska,-141.001444 62.614961,3104,0.0037601151776493606
Alcan,2023,July,20461,Alaska,-141.001444 62.614961,3104,0.003988373076717655
Alcan,2023,August,14647,Alaska,-141.001444 62.614961,3104,0.002855075531727848
Alcan,2023,September,6014,Alaska,-141.001444 62.614961,3104,0.0011722826686564674
Alcan,2023,October,2762,Alaska,-141.001444 62.614961,3104,0.0005383845578365752
Alcan,2023,November,1400,Alaska,-141.001444 62.614961,3104,0.00027289586566662025
